product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count
54491472,Coca-Cola,500 ml,Coca-Cola,US,Coca-Cola,UG,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,24.000,4
54491472,Coca-Cola,500 ml,Coca-Cola,US,Coca-Cola,ZM,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,24.000,39
54491496,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5
54491496,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,13
54491496,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,67
54491496,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,13
54492493,Lemon Drink,500 ml,Fanta,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
54492653,Berry & Tropical Fruits Isotonic Sports Drink,500 ml,Powerade,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,3
54492691,Sprite,300 ml,Sprite,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6
54492691,Sprite,300 ml,Sprite,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,15
54492691,Sprite,300 ml,Sprite,US,Coca-Cola,RW,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,17
54492691,Sprite,300 ml,Sprite,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,67
54493353,Passion Flavour Carbonated Drink,500 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,20
54493353,Passion Flavour Carbonated Drink,500 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,23
54493957,Fruit Twist,500 ml,Fanta,US,Coca-Cola,GB,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,5
54494022,Passion Fruit Flavour Carbonated Drink,300 ml,Fanta,US,Coca-Cola,TZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,53
5600756819069,Agua Mineral,5.0 L,Caramulo,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
5601024335212,Óleo alimentar,3,Fula,PT,Sovena Group,MZ,https://wastebase.org/#/o/6e05264e-5883-4458-a054-570e906be105,,1
5601024335670,Oleo Alimentar,1.0 L,Fula,PT,Sovena Group,MZ,https://wastebase.org/#/o/6e05264e-5883-4458-a054-570e906be105,,59
5601050033878,Yoghurt drink,155 g,Activia,FR,Danone S.A.,MZ,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1
5601084125907,Engine Oil SAE10W-40,1.0 L,Galp,PT,"Galp Energia, SGPS, S.A.",MZ,https://wastebase.org/#/o/94c589a1-6089-4693-9193-1ab386cb68fd,,1
5601151975527,Da Terra Fruit Juice,1.0 L,Compal,PT,"SUMOL+COMPAL, S.A.",MZ,https://wastebase.org/#/o/b22c98ab-208e-49b4-ad8d-5264da74d651,,1
5601163100313,Agua Mineral,500 ml,Luso,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5601312061397,Mel de Flores / Flower Honey,500 g,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312063261,Equilibrio Jam 4 Frutos Vermelhos,340g,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312069805,Cafe Descadeinado Moagem Fina,250 g,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312086819,Leite Corporal Peles Secas,400 ml,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312090595,Equilibrio Multifruits Juice,1.0 L,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312601678,Gel de Banho Morango / Bath Gel,250 ml,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312603900,Amaciador Concentrado - Suave,2.0 L,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601312604679,Gel de Banho Mel e Coco,1.0 L,Continente,PT,"MODELO CONTINENTE HIPERMERCADOS, S.A.",MZ,https://wastebase.org/#/o/754c219b-ba38-453c-8616-08b9c55ab10e,,1
5601405001309,Água mineral natural,1.5 L,Carvalhelhos,PT,"Águas de Carvalhelhos, S. A.",MZ,https://wastebase.org/#/o/64984ec1-817d-4b40-b233-4ec4badc4883,,1
5601839000107,Agua de Nascente,500 ml,Alcafaz,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3
5602109006874,Agua de Nascente,500 ml,Fontes de La,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5603124018828,Álcool Gel Desinfetante,125 ml,Mistolin,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,2
5603124026809,Lixívia / Bleach,1.0 L,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,2
5603124026885,Acty Gel de Limpeza,560 ml,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,2
5603674000311,LavaTudo All Purpose Cleaner,1.5 L,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,10
5603674000557,Ambientador,250ml,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1
5603674000762,Nathura pharma - (alcool etilico),250 ml,Mistolin,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1
5603674000779,Nathura pharma - (alcool etilico),250 ml,Mistolin,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1
5603674002797,Air Freshener Lemon-Lime,250 ml,ACTY,PT,Mistolin Company,MZ,https://wastebase.org/#/o/d54cec79-4126-4214-9111-e54ff2fdfbb5,,1
5606536050004,Agua Mineral,500 ml,Montes Libombos,MZ,"RVA Comércio, Indústria e  Consultoria",MZ,https://wastebase.org/#/o/49153fc3-a31c-4f8f-9265-65135ade5dfe,,38
5606536050011,Montes libombos,1.5l,Agua da Montanha,MZ,Montana Namaacha,MZ,https://wastebase.org/#/o/8305d106-053b-4ddb-9b5f-567daded9fe1,,1
5608242145630,Água de Mesa,1.5 L,Pura,AO,Refriango,AO,https://wastebase.org/#/o/84dcae9a-3e0d-4800-906e-d794a8c9f2d2,,4
5608242145647,Água de Mesa,500 ml,Pura,AO,Refriango,AO,https://wastebase.org/#/o/84dcae9a-3e0d-4800-906e-d794a8c9f2d2,,18
5608242145685,Água de Mesa,330 ml,Pura,AO,Refriango,AO,https://wastebase.org/#/o/84dcae9a-3e0d-4800-906e-d794a8c9f2d2,,6
5704947001148,Wood Glue,336 ml,Gorilla,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5705994075090,Oleo Refinado De Soja,2.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,75
5705994075922,Oleo Vegetal Refinado,5.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,312
5705994075939,Oleo Vegetal,2.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,364
5705994075946,Refined Vegetable Oil,1.0 L,Maeva,MZ,Maeva,MZ,https://wastebase.org/#/o/4a879ee8-03cf-4482-a0a9-0677b3343188,,205
5760466976329,Starbucks Frappuccino,250ml,Starbucks,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
5786180819803,Banana e Morango,500 ml,BeBidaláctea,MZ,Mozam IndustriesLda,MZ,https://wastebase.org/#/o/5361bbeb-4e72-42eb-b58e-20a2e1b63db2,,2
6001001848213,Still Water,1.5 L,Nestlé,CH,Nestlé S.A.,ZA,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,3
6001008101403,Sunflower Oil,750 ml,Spar,ZA,The Spar Group Ltd,ZA,https://wastebase.org/#/o/81df74c6-4116-41c9-b96f-0b4943e6411d,,1
6001008168123,Brown Spirit Vinegar,750 ml,SaveMor,ZA,The Spar Group Ltd,MZ,https://wastebase.org/#/o/81df74c6-4116-41c9-b96f-0b4943e6411d,,1
6001009020420,Fresh Full Cream Milk,2.0 L,Woolworths,ZA,Woolworths Holdings Ltd,ZA,https://wastebase.org/#/o/2f52aa15-7758-4286-ba2c-f683e92553a7,,1
6001016400000,Antiseptic,750 ml,Dettol,GB,Reckitt Benckiser Group PLC,ZA,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
6001020020195,apple cider vinegar,375,Safari,BE,Anheuser-Busch InBev,MZ,https://wastebase.org/#/o/3c5a74ee-5738-453a-8bf6-e5a95674c168,,1
6001021020002,Iodated Table Salt,125 g,Cerebos,ZA,The Bud Group,ZA,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,2
6001021021023,Iodated Table Salt,500g,Cerebos,ZA,The Bud Group,MW,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,1
6001021021023,Iodated Table Salt,500g,Cerebos,ZA,The Bud Group,MZ,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,6
6001021021023,Iodated Table Salt,500g,Cerebos,ZA,The Bud Group,ZA,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,2
6001021317355,Salt,500 g,Cerebos,ZA,The Bud Group,ZA,https://wastebase.org/#/o/35e95de5-c909-47fd-9974-4768ac8a8cc9,,1
6001030002075,Sweet Chilli Sauce,500 ml,Wellington's,ZA,Pioneer Foods (Pty),ZA,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,1
6001049057806,Double Cream Plain Yoghurt,1 kg,Parmalat,FR,Groupe Lactalis,MZ,https://wastebase.org/#/o/e50f6cbb-5c25-4a78-a42a-c20c5b9eb15f,,1
6001051001323,Shower Gel,250 ml,NIVEA,DE,Beiersdorf AG,KE,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,8
6001051002023,Oil In Lotion,400ml,NIVEA,DE,Beiersdorf AG,ZM,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1
6001051002375,NIVEA Vanilla & Almond Oil,400ml,NIVEA,DE,Beiersdorf AG,RW,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,4
6001051003433,Care Shower Lemongrass & Oil,250 ml,NIVEA,DE,Beiersdorf AG,MZ,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1
6001065601069,Dairy Milk Chocolate,80 g,Cadbury,US,"Mondelēz International, Inc.",KE,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,3
6001065601069,Dairy Milk Chocolate,80 g,Cadbury,US,"Mondelēz International, Inc.",MZ,https://wastebase.org/#/o/ed1ea69c-519a-43c6-8bfa-72d34c987d5d,,1
6001068379200,Hot Chocolate,500 g,Nestlé,CH,Nestlé S.A.,ZA,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1
6001085010346,Lemon Dishwashing Liquid,1.5 L,Sunlight,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,90.000,159
6001085010346,Lemon Dishwashing Liquid,1.5 L,Sunlight,GB,Unilever Plc,ZA,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,90.000,3
6001085010469,unstoppable,750,Domestos,GB,Unilever Plc,ZA,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
6001085013156,Javel Multipurpose,750ml,Omo,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
6001085061317,Multi Purpose Scourer Lemon Fresh,500 g,Vim,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001087006057,Handy Andy Cream,750 ml,Handy Andy,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
6001087006057,Handy Andy Cream,750 ml,Handy Andy,GB,Unilever Plc,ZA,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
6001087006095,Creme de Limpeza,750 ml,Handy Andy,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001087012010,Men Repairing Moisturiser,400 ml,Vaseline,GB,Unilever Plc,RW,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,3
6001087358743,Sunlight Liquid,750 ml,Sunlight,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,65
6001087358743,Sunlight Liquid,750 ml,Sunlight,GB,Unilever Plc,ZA,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,2
6001087387798,Pine Gel,1.0 L,Sunlight,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001087392228,Organic Shea Butter Shampoo,1.0 L,Organics,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001106107031,Regular Bleach,750 ml,Jik,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
6001106107178,Bleach Pot Pourri,750ml,Jik,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
6001106117047,Window and Glass Cleaner,750 ml,Windolene,GB,Reckitt Benckiser Group PLC,ZA,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,4
6001106120559,Hygiene Kitchen Cleaner,500 ml,Dettol,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,2
6001106122966,Instant Hand Sanitizer,50 ml,Dettol,GB,Reckitt Benckiser Group PLC,MZ,https://wastebase.org/#/o/59e1b4f2-776f-4c60-8f22-a59a506ce7b6,,1
6001108028044,Savanna,330ml,Savanna,ZA,Savannah Cider,TZ,https://wastebase.org/#/o/14fc773c-8cd7-42e6-8856-007f34830ce2,,45
6001134087305,Low Kilojoule Creme Soda Drink,2.0 L,Sparletta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
6001134707302,Ginger beer,2.0 l,Stoney,US,Coca-Cola,ZA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
6001135009450,Anti-bacterial Mouthwash,500ml,Listerine,US,Johnson & Johnson,MZ,https://wastebase.org/#/o/05cbb283-7645-40a7-8b14-f6bd1242526d,,1
6001135009450,Anti-bacterial Mouthwash,500ml,Listerine,US,Johnson & Johnson,TZ,https://wastebase.org/#/o/05cbb283-7645-40a7-8b14-f6bd1242526d,,1
6001135009450,Anti-bacterial Mouthwash,500ml,Listerine,US,Johnson & Johnson,ZA,https://wastebase.org/#/o/05cbb283-7645-40a7-8b14-f6bd1242526d,,1
6001240100660,Medley of Fruits Juice,1.0 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,1
6001240100714,Secrets of the Valley Fruit Juice,1.0 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,2
6001240200018,Apple Juice,200 ml,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,1
6001240229927,Lemon flavour ice tea,1.5 L,Lipton,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001285007122,Orange Dairy Blend Concentrate,1.0 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,2
6001285007160,Sumo de Fruta,1.0 L,Ceres,ZA,Pioneer Foods (Pty),MZ,https://wastebase.org/#/o/7aeb1e28-56bf-4b5b-8252-d8e7b18e5921,,5
6001299008061,Orange,2.0 L,Tropika,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6001299008122,Ananás Sumo com leite,2.0 L,Tropika,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2
6001299016608,Tropika Drink Fruta Tropical,1.0 L,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,50
6001299025402,Full Cream Fresh Milk,1.0 L,Clover,ZA,Clover Industries,ZA,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,1
6001299026973,Full Cream Milk UHT,1.0 L,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,3
6001299043574,Tropika Cool Red Flavoured Dairy Fruit Drink,500 ml,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,5
6001299043574,Tropika Cool Red Flavoured Dairy Fruit Drink,500 ml,Clover,ZA,Clover Industries,RW,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,1
6001299044601,Super M,300 ml,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,5
6001299620140,Ultra Leite Gordo,6 x 1 L,Clover,ZA,Clover Industries,MZ,https://wastebase.org/#/o/4660beec-fd67-4925-a487-9bd23ceedb48,,4
6001324011172,Orange Squash,2.0 L,Oros,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,8
6001324011172,Orange Squash,2.0 L,Oros,ZA,Tiger Brands Ltd,ZA,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,2
6001324011202,Orange Squash,1.0 L,Oros,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,12
6001324217253,Naartjie Drink,500 ml,Energade,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,2
6001324238173,Sport Drink,500 ml,Energade,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,1
6001324238173,Sport Drink,500 ml,Energade,ZA,Tiger Brands Ltd,ZA,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,1
6001324254371,Blueberry Flavoured Drink,500 ml,Energade,ZA,Tiger Brands Ltd,ZA,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,1
6001324299556,Sports drink,500 ml,Energade,ZA,Tiger Brands Ltd,MZ,https://wastebase.org/#/o/7929e20d-5398-4c43-af96-e4e890707131,,1
6001351000521,Super Brake Fluid,200ml,Engen,MY,PETROLIAM NASIONAL BERHAD (PETRONAS),MZ,https://wastebase.org/#/o/3998b0e8-edf7-4f10-8e39-8dc52f4a69e1,,3
6001351000521,Super Brake Fluid,200ml,Engen,MY,PETROLIAM NASIONAL BERHAD (PETRONAS),RW,https://wastebase.org/#/o/3998b0e8-edf7-4f10-8e39-8dc52f4a69e1,,5
6001374013331,Peach Blossom Bubble Bath,2.0 L,Satiskin,ZA,Amka Products (Pty) Ltd,MZ,https://wastebase.org/#/o/eeda84ab-c055-4477-9752-9d1e644ba1db,115.000,2
6001374082245,INSTANT Hand Sanitiser,100 ml,Clere,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6001461786056,Pure Sunflower Oil,5.0 L,Sunseed,ZA,Sealake Industries,MZ,https://wastebase.org/#/o/85d3ef50-825a-4c03-8f4b-588794b4d6ec,,24
6001495200146,Drostdy Hof,375 ml,Drostdy Hof,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,6
6001526050047,Bond Latex Additive,1.0 L,Tal,GB,Norcros Plc,MZ,https://wastebase.org/#/o/a3456495-9623-4dea-9af6-fb4cbe37bbcb,,1
6001565009020,Pure Cooking Oil,750ml,d'lite,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1
6001565009037,Pure Cooking Oil,2000ml,d'lite,ZM,Trade Kings Group,MW,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1
6001565009037,Pure Cooking Oil,2000ml,d'lite,ZM,Trade Kings Group,MZ,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1
6001565009037,Pure Cooking Oil,2000ml,d'lite,ZM,Trade Kings Group,ZM,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1
6001565009044,Pure Cooking Oil,5L,d'lite,ZM,Trade Kings Group,MZ,https://wastebase.org/#/o/cb94d9c2-2f62-4ad8-ad86-a189701b370c,,1
6001565023835,Oleo Ouro,2.0 L,Somol,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,48
6001565023842,Pure Cooking Oil,5.0 L,Somol,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,13
6001572991318,Brake Fluid Dot 4,500 ml,Castrol,GB,Castrol Limited,MZ,https://wastebase.org/#/o/5ef08ed1-65c4-430f-be66-38dd25ba8eb7,,1
6001582051095,Óleo Alimentar,5.0 L,Excella,SG,Wilmar International Limited,MZ,https://wastebase.org/#/o/73465d37-3534-4ada-8a1a-f95b31b0d498,,4
6001582051132,Sunflower oil,2.0 L,Excella,SG,Wilmar International Limited,MZ,https://wastebase.org/#/o/73465d37-3534-4ada-8a1a-f95b31b0d498,,4
6001663003630,Lemon Juice,2.0 L,Boston,ZA,Jumbo Brands,MZ,https://wastebase.org/#/o/090db9e9-9a11-483a-9616-e02d0cab46c6,,1
6001663008055,Original Hot Chocolate,500 g,Boston,ZA,Jumbo Brands,MZ,https://wastebase.org/#/o/090db9e9-9a11-483a-9616-e02d0cab46c6,,1
60016973,Essence Caramel Flavour,40 ml,Robertsons,GB,Unilever Plc,MZ,https://wastebase.org/#/o/909d4d9f-4537-4a18-bb1b-cf8f3c8304bc,,1
6001760005490,Premium Lager,330 ml,Windhoek,NA,Ohlthaver & List Group of Companies,TZ,https://wastebase.org/#/o/a3ed268c-9aaa-4686-b674-9970dfbd17ef,,15
6001878004033,Lavender Air Freshener,180 ml,Air Scents,ZA,Shield Chemicals,MZ,https://wastebase.org/#/o/70fdfecd-0cf2-478a-bfa0-2ff2aac3d589,0.000,1
6002004001360,Mayo Vanilla Fudge Dairy Snack,250 g,Danone,FR,Danone S.A.,MZ,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,16
6002570550958,Daily multi v and minerals,60 g,Junglevites,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
6002651043553,Purified Water,560 ml,Kick0,MW,Krazy Kool Beverages,MW,https://wastebase.org/#/o/911209be-6549-4e38-baa1-da5c9615f5fd,,126
6002742994436,Lemon Krush Sparkling Flavoured Drink,2.0 L,Jive,ZA,The Beverage Company,ZA,https://wastebase.org/#/o/8df1b9c4-0267-4a5a-979f-9b9d9e48ecf0,,1
6002833000336,Spirit Vinegar,750 ml,Top Brown,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,17
6002833001104,Lemon Juice,2.0 L,Top Sauces,ZA,Ribas Manufacturers,MZ,https://wastebase.org/#/o/96165ac8-8230-4459-ae62-bbc21d0bfbfb,,13
6002833001111,Lemon Juice,500 ml,Top Sauces,ZA,Ribas Manufacturers,MZ,https://wastebase.org/#/o/96165ac8-8230-4459-ae62-bbc21d0bfbfb,,1
6003001015596,Mouthwash total Care,500ml,Listerine,US,Johnson & Johnson,TZ,https://wastebase.org/#/o/05cbb283-7645-40a7-8b14-f6bd1242526d,,1
6004052000319,Pine Whizz Sparkling Flavoured Drink,2.0 L,Jive,ZA,The Beverage Company,ZA,https://wastebase.org/#/o/8df1b9c4-0267-4a5a-979f-9b9d9e48ecf0,,1
6004318000602,Mineral Water,1.5 L,Pure Life,CH,Nestlé S.A.,MZ,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2
6005118001943,Apple & Cranberry,1L,Rhodes Quality,ZA,Rhodes Food Group Holdings Ltd,MZ,https://wastebase.org/#/o/0c371df1-a248-4f3e-85a0-62a9aa50644f,,1
6005165000920,Beer,330 ml,Kuche Kuche,FR,Groupe Castel,MW,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,17
6005277000016,Fresh Full Cream Milk,1 L,Darling,ZA,Darling Romery,ZA,https://wastebase.org/#/o/337001d0-c565-46fc-84f1-7e96e5577615,,1
60059222,Ginger Beer,500 ml,Stoney,US,Coca-Cola,ZA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1
6006414000623,Top BROWN SPIRIT VINEGAR,750ml,Top Brown,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,18
6006414000623,Top BROWN SPIRIT VINEGAR,750ml,Top Brown,UK,UNKNOWN_ORG,RW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1
